Rank,Company,SS,AS,CCS,OES,RTS,TOS
587,jtl_industries_ltd_2023_2024,0.2973,1.0,0.7273,0.7,1.0,0.6811
588,sasken_technologies_ltd_2022_2023,0.287,1.0,0.6364,1.0,0.5,0.6808
589,alkyl_amines_chemicals_ltd_2023_2024,0.294,1.0,0.7273,0.7,1.0,0.6803
590,patanjali_foods_ltd_2023_2024,0.2934,1.0,0.7273,0.7,1.0,0.6802
591,advanced_enzyme_technologies_ltd_2023_2024,0.2931,1.0,0.7273,0.7,1.0,0.6801
592,greenlam_industries_ltd_2023_2024,0.1914,1.0,0.7273,1.0,0.5,0.6797
593,mayur_uniquoters_ltd_2023_2024,0.3003,1.0,0.8182,1.0,0.0,0.6796
594,alkem_laboratories_ltd_2023_2024,0.2908,1.0,0.7273,0.7,1.0,0.6795
595,glaxosmithkline_pharmaceuticals_ltd_2023_2024,0.2783,1.0,0.6364,1.0,0.5,0.6787
596,vaibhav_global_ltd_2023_2024,0.3777,1.0,0.6364,0.7,1.0,0.6785
597,racl_geartech_ltd_2022_2023,0.2866,1.0,0.7273,0.7,1.0,0.6785
598,voltas_ltd_2023_2024,0.2851,1.0,0.7273,0.7,1.0,0.6781
599,ppap_automotive_limited_2023_2024,0.3749,1.0,0.6364,0.7,1.0,0.6778
600,johnson_controlshitachi_air_conditioning_india_ltd_2023_2024,0.3831,1.0,0.7273,1.0,0.0,0.6776
601,sharda_cropchem_ltd_2023_2024,0.3461,1.0,0.3636,1.0,1.0,0.6774
602,rail_vikas_nigam_ltd_2023_2024,0.2532,1.0,0.4545,1.0,1.0,0.6769
603,birla_corporation_ltd_2023_2024,0.2798,1.0,0.7273,0.7,1.0,0.6768
604,lic_housing_finance_ltd_2023_2024,0.3428,1.0,0.3636,1.0,1.0,0.6766
605,bata_india_ltd_2023_2024,0.2858,1.0,0.8182,1.0,0.0,0.676
606,mphasis_ltd_2023_2024,0.3567,1.0,0.5455,1.0,0.5,0.6756
607,kpi_green_energy_ltd_2023_2024,0.3651,1.0,0.6364,0.7,1.0,0.6754
608,stylam_industries_limited_2023_2024,0.2831,1.0,0.8182,1.0,0.0,0.6753
609,vsttillers_tractors_ltd_2023_2024,0.2734,1.0,0.7273,0.7,1.0,0.6752
610,jaiprakash_associates_ltd_2023_2024,0.364,1.0,0.6364,0.7,1.0,0.6751
611,jubilant_foodworks_ltd_2023_2024,0.364,1.0,0.6364,0.7,1.0,0.6751
612,havells_india_ltd_2022_2023,0.2709,1.0,0.7273,0.7,1.0,0.6745
613,kddl_ltd_2023_2024,0.2734,1.0,0.8182,1.0,0.0,0.6729
614,welspun_corp_limited_2023_2024,0.353,1.0,0.6364,0.7,1.0,0.6723
615,deepak_fertilisers_petrochemicals_corporation_ltd_2023_2024,0.3664,1.0,0.8182,0.7,0.5,0.6711
616,glenmark_life_sciences_ltd_2023_2024,0.346,1.0,0.6364,0.7,1.0,0.6706
617,angel_one_ltd_2023_2024,0.3186,1.0,0.3636,1.0,1.0,0.6706
618,time_technoplast_ltd_2023_2024,0.2622,1.0,0.8182,1.0,0.0,0.6701
619,kfin_technologies_ltd_2023_2024,0.3428,1.0,0.6364,0.7,1.0,0.6698
620,epigral_ltd_2023_2024,0.252,1.0,0.7273,0.7,1.0,0.6698
621,federal_bank_ltd_2023_2024,0.3418,1.0,0.6364,0.7,1.0,0.6696
622,welspun_specialty_solutions_ltd_2023_2024,0.3413,1.0,0.6364,0.7,1.0,0.6694
623,gtpl_hathway_ltd_2023_2024,0.3083,1.0,0.3636,1.0,1.0,0.668
624,indusind_bank_ltd_2023_2024,0.307,1.0,0.3636,1.0,1.0,0.6677
625,indian_energy_exchange_ltd_2023_2024,0.334,1.0,0.6364,0.7,1.0,0.6676
626,morepen_laboratories_ltd_2023_2024,0.3517,1.0,0.8182,0.5,1.0,0.6675
627,maharashtra_seamless_ltd_2023_2024,0.3338,1.0,0.6364,0.7,1.0,0.6675
628,cello_world_ltd_2023_2024,0.3338,1.0,0.6364,0.7,1.0,0.6675
629,allsec_technologies_ltd_2023_2024,0.3058,1.0,0.3636,1.0,1.0,0.6674
630,indian_bank_2023_2024,0.3332,1.0,0.6364,0.7,1.0,0.6674
631,dcm_shriram_limited_2023_2024,0.3305,1.0,0.6364,0.7,1.0,0.6667
632,arvind_ltd_2023_2024,0.3299,1.0,0.6364,0.7,1.0,0.6666
633,ags_transact_technologies_ltd_2023_2024,0.3022,1.0,0.3636,1.0,1.0,0.6664
634,kiocl_ltd_2023_2024,0.3381,1.0,0.7273,1.0,0.0,0.6663
635,music_broadcast_ltd_2023_2024,0.3003,1.0,0.3636,1.0,1.0,0.666
636,eih_associated_hotels_ltd_2023_2024,0.3276,1.0,0.6364,0.7,1.0,0.666
637,dhampur_sugar_mills_ltd_2022_2023,0.3262,1.0,0.6364,0.7,1.0,0.6656
638,ramco_industries_ltd_2023_2024,0.4148,1.0,0.5455,0.7,1.0,0.6651
639,stovec_industries_ltd_2022_2023,0.4059,1.0,0.4545,1.0,0.5,0.6651
640,bank_of_maharashtra_2023_2024,0.3234,1.0,0.6364,0.7,1.0,0.6649
641,harsha_engineers_international_ltd_2023_2024,0.3225,1.0,0.6364,0.7,1.0,0.6647
642,jupiter_wagons_ltd_2023_2024,0.2491,1.0,0.9091,0.5,1.0,0.6645
643,oil_and_natural_gas_corporation_ltd_2023_2024,0.329,1.0,0.7273,1.0,0.0,0.6641
644,aurionpro_solutions_ltd_2023_2024,0.2912,1.0,0.3636,1.0,1.0,0.6637
645,fairchem_organics_ltd_2023_2024,0.3274,1.0,0.7273,1.0,0.0,0.6637
646,eicher_motors_ltd_2023_2024,0.3174,1.0,0.6364,0.7,1.0,0.6634
647,quint_digital_ltd_2023_2024,0.3806,1.0,0.2727,1.0,1.0,0.6633
648,moil_ltd_2023_2024,0.3161,1.0,0.6364,0.7,1.0,0.6631
649,shanthi_gears_ltd_2023_2024,0.314,1.0,0.6364,0.7,1.0,0.6626
650,quint_digital_media_ltd_2022_2023,0.3776,1.0,0.2727,1.0,1.0,0.6626
651,steelcast_ltd_2023_2024,0.2862,1.0,0.3636,1.0,1.0,0.6625
652,raj_rayon_industries_limited_2023_2024,0.3225,1.0,0.7273,1.0,0.0,0.6624
653,chemplast_sanmar_ltd_2023_2024,0.3102,1.0,0.6364,0.7,1.0,0.6616
654,rec_ltd_2023_2024,0.4006,1.0,0.5455,0.7,1.0,0.6615
655,navneet_education_limited_2023_2024,0.3273,1.0,0.8182,0.7,0.5,0.6614
656,shree_digvijay_cement_coltd_2023_2024,0.2344,1.0,0.9091,0.5,1.0,0.6609
657,mahindra_logistics_ltd_2023_2024,0.3146,1.0,0.7273,1.0,0.0,0.6605
658,hindustan_construction_coltd_2023_2024,0.3044,1.0,0.6364,0.7,1.0,0.6602
659,lt_finance_ltd_2023_2024,0.3039,1.0,0.6364,0.7,1.0,0.6601
660,supriya_lifescience_ltd_2023_2024,0.303,1.0,0.6364,0.7,1.0,0.6598
661,ngl_finechem_ltd_2023_2024,0.3119,1.0,0.7273,1.0,0.0,0.6598
662,avt_natural_products_ltd_2023_2024,0.3102,1.0,0.7273,1.0,0.0,0.6594
663,jai_corp_ltd_2023_2024,0.2895,1.0,0.5455,0.8,1.0,0.6588
664,andhra_paper_ltd_2023_2024,0.3071,1.0,0.7273,1.0,0.0,0.6586
665,samvardhana_motherson_international_ltd_2023_2024,0.2982,1.0,0.6364,0.7,1.0,0.6586
666,dynamatic_technologies_ltd_2023_2024,0.2708,1.0,0.3636,1.0,1.0,0.6586
667,bliss_gvs_pharma_ltd_2023_2024,0.2977,1.0,0.6364,0.7,1.0,0.6585
668,triveni_turbine_ltd_2022_2023,0.3607,1.0,0.2727,1.0,1.0,0.6584
669,trent_ltd_2023_2024,0.2971,1.0,0.6364,0.7,1.0,0.6584
670,eki_energy_services_ltd_2023_2024,0.3877,1.0,0.5455,0.7,1.0,0.6583
671,engineers_india_ltd_2022_2023,0.2953,1.0,0.6364,0.7,1.0,0.6579
672,axtel_industries_ltd_2023_2024,0.1949,0.6667,0.6364,1.0,1.0,0.6578
673,apl_apollo_tubes_ltd_2023_2024,0.2938,1.0,0.6364,0.7,1.0,0.6576
674,avalon_technologies_ltd_2023_2024,0.3839,1.0,0.5455,0.7,1.0,0.6573
675,uno_minda_ltd_2023_2024,0.3107,1.0,0.8182,0.5,1.0,0.6572
676,jammu_kashmir_bank_ltd_2023_2024,0.2647,1.0,0.3636,1.0,1.0,0.6571
677,honeywell_automation_india_ltd_2023_2024,0.3004,1.0,0.7273,1.0,0.0,0.6569
678,poly_medicure_ltd_2023_2024,0.3531,1.0,0.2727,1.0,1.0,0.6565
679,indian_railway_catering_and_tourism_corporation_ltd_2023_2024,0.3806,1.0,0.5455,0.7,1.0,0.6565
680,idfc_first_bank_ltd_2023_2024,0.3706,1.0,0.4545,1.0,0.5,0.6563
681,heubach_colorants_india_ltd_2023_2024,0.2972,1.0,0.7273,1.0,0.0,0.6561
682,thyrocare_technologies_ltd_2023_2024,0.3789,1.0,0.5455,0.7,1.0,0.6561
683,shree_cement_ltd_2023_2024,0.2934,1.0,0.7273,1.0,0.0,0.6552
684,titan_company_limited_2023_2024,0.2832,1.0,0.6364,0.7,1.0,0.6549
685,nagarjuna_fertilizers_and_chemicals_ltd_2023_2024,0.3719,1.0,0.5455,0.7,1.0,0.6543
686,shalby_ltd_2023_2024,0.3697,1.0,0.5455,0.7,1.0,0.6538
687,thomas_cook_india_ltd_2023_2024,0.4604,1.0,0.4545,0.7,1.0,0.6537
688,matrimonycom_ltd_2023_2024,0.3413,1.0,0.2727,1.0,1.0,0.6535
689,ifb_industries_ltd_2023_2024,0.2956,1.0,0.8182,0.5,1.0,0.6534
690,icici_lombard_general_insurance_company_ltd_2023_2024,0.2763,1.0,0.6364,0.7,1.0,0.6532
691,apollo_pipes_ltd_2023_2024,0.2725,1.0,0.6364,0.7,1.0,0.6522
692,united_breweries_ltd_2023_2024,0.2709,1.0,0.6364,0.7,1.0,0.6518
693,sundram_fasteners_ltd_2023_2024,0.287,1.0,0.8182,0.5,1.0,0.6513
694,bodal_chemicals_ltd_2023_2024,0.2672,1.0,0.6364,0.7,1.0,0.6509
695,railtel_corporation_of_india_ltd_2022_2023,0.3566,1.0,0.5455,0.7,1.0,0.6505
696,global_health_ltd_2023_2024,0.2827,1.0,0.8182,0.5,1.0,0.6502
697,abb_india_limited_2022_2023,0.3262,1.0,0.2727,1.0,1.0,0.6497
698,adf_foods_ltd_2023_2024,0.4433,1.0,0.4545,0.7,1.0,0.6495
699,vipindustries_ltd_2023_2024,0.2698,1.0,0.7273,1.0,0.0,0.6493
700,jamna_auto_industries_ltd_2022_2023,0.3509,1.0,0.5455,0.7,1.0,0.6491
701,uco_bank_2023_2024,0.3411,1.0,0.4545,0.8,1.0,0.6489
702,alok_industries_ltd_2023_2024,0.2769,1.0,0.8182,0.5,1.0,0.6488
703,kcpltd_2023_2024,0.2294,1.0,0.3636,1.0,1.0,0.6483
704,muthoot_microfin_ltd_2023_2024,0.3474,1.0,0.5455,0.7,1.0,0.6482
705,tata_chemicals_ltd_2023_2024,0.2564,1.0,0.6364,0.7,1.0,0.6482
706,globus_spirits_ltd_2023_2024,0.3559,1.0,0.6364,1.0,0.0,0.6481
707,geojit_financial_services_ltd_2023_2024,0.3185,1.0,0.2727,1.0,1.0,0.6478
708,greenply_industries_ltd_2023_2024,0.3453,1.0,0.5455,0.7,1.0,0.6477
709,kellton_tech_solutions_ltd_2023_2024,0.353,1.0,0.6364,1.0,0.0,0.6473
710,insecticides_india_ltd_2023_2024,0.3433,1.0,0.5455,0.7,1.0,0.6472
711,faze_three_ltd_2023_2024,0.3427,1.0,0.5455,0.7,1.0,0.647
712,novartis_india_ltd_2023_2024,0.3417,1.0,0.5455,0.7,1.0,0.6468
713,chalet_hotels_ltd_2023_2024,0.3487,1.0,0.6364,1.0,0.0,0.6463
714,pilani_investment_and_industries_corporation_ltd_2023_2024,0.2389,1.0,0.5455,0.8,1.0,0.6461
715,india_nippon_electricals_ltd_2023_2024,0.4261,1.0,0.4545,0.7,1.0,0.6452
716,manappuram_finance_ltd_2023_2024,0.3341,1.0,0.5455,0.7,1.0,0.6449
717,allcargo_gati_ltd_2023_2024,0.3234,1.0,0.4545,1.0,0.5,0.6445
718,visaka_industries_ltd_2023_2024,0.3508,1.0,0.7273,0.5,1.0,0.6445
719,equinox_india_developments_ltd_2023_2024,0.4234,1.0,0.4545,0.7,1.0,0.6445
720,sheela_foam_ltd_2023_2024,0.3321,1.0,0.5455,0.7,1.0,0.6444
721,aditya_birla_sun_life_amc_ltd_2023_2024,0.3226,1.0,0.4545,0.8,1.0,0.6443
722,oberoi_realty_ltd_2023_2024,0.2561,1.0,0.8182,0.5,1.0,0.6436
723,rswm_ltd_2023_2024,0.2543,1.0,0.8182,0.5,1.0,0.6431
724,steel_exchange_india_ltd_2023_2024,0.3234,1.0,0.5455,0.7,1.0,0.6422
725,ntpc ltd._brsr2023,0.3235,1.0,0.5455,0.7,1.0,0.6422
726,man_industries_india_ltd_2023_2024,0.45,1.0,0.8182,0.7,0.0,0.6421
727,ramky_infrastructure_ltd_2023_2024,0.3225,1.0,0.5455,0.7,1.0,0.642
728,eureka_forbes_ltd_2023_2024,0.3227,1.0,0.5455,0.7,1.0,0.642
729,tata_technologies_ltd_2023_2024,0.3299,1.0,0.6364,1.0,0.0,0.6416
730,kirloskar_pneumatic_coltd_2023_2024,0.32,1.0,0.5455,0.7,1.0,0.6414
731,ganesha_ecosphere_ltd_2023_2024,0.3107,1.0,0.4545,1.0,0.5,0.6413
732,fermenta_biotech_ltd_2023_2024,0.2442,1.0,0.8182,0.5,1.0,0.6406
733,indiabulls_real_estate_ltd_2022_2023,0.4066,1.0,0.4545,0.7,1.0,0.6403
734,pi_industries_ltd_2023_2024,0.2425,1.0,0.8182,0.5,1.0,0.6402
735,mishtann_foods_ltd_2023_2024,0.3142,1.0,0.5455,0.7,1.0,0.6399
736,south_indian_bank_ltd_2023_2024,0.2414,1.0,0.8182,0.5,1.0,0.6399
737,zen_technologies_ltd_2022_2023,0.3139,1.0,0.5455,0.7,1.0,0.6398
738,praj_industries_ltd_2023_2024,0.2862,1.0,0.2727,1.0,1.0,0.6397
739,stove_kraft_ltd_2023_2024,0.3131,1.0,0.5455,0.7,1.0,0.6396
740,monarch_networth_capital_ltd_2023_2024,0.3119,1.0,0.5455,0.7,1.0,0.6393
741,gujarat_industries_power_coltd_2023_2024,0.3203,1.0,0.6364,1.0,0.0,0.6392
742,parag_milk_foods_ltd_2022_2023,0.3235,1.0,0.7273,0.5,1.0,0.6377
743,axita_cotton_ltd_2022_2023,0.3219,1.0,0.7273,0.5,1.0,0.6373
744,indiabulls_housing_finance_ltd_2022_2023,0.3024,1.0,0.5455,0.7,1.0,0.637
745,suven_pharmaceuticals_ltd_2023_2024,0.3014,1.0,0.5455,0.7,1.0,0.6367
746,honasa_consumer_ltd_2023_2024,0.3827,1.0,0.3636,1.0,0.5,0.6366
747,atul_ltd_2023_2024,0.4096,1.0,0.6364,0.5,1.0,0.6365
748,coal_india_ltd_2023_2024,0.2981,1.0,0.5455,0.7,1.0,0.6359
749,fine_organic_industries_ltd_2023_2024,0.3071,1.0,0.6364,1.0,0.0,0.6359
750,nacl_industries_ltd_2023_2024,0.3142,1.0,0.7273,0.5,1.0,0.6354
751,rupa_company_ltd_2023_2024,0.2866,1.0,0.4545,1.0,0.5,0.6353
752,balaji_amines_ltd_2023_2024,0.2955,1.0,0.5455,0.7,1.0,0.6352
753,vidhi_specialty_food_ingredients_ltd_2023_2024,0.303,1.0,0.6364,1.0,0.0,0.6348
754,axis_bank_ltd_2023_2024,0.2925,1.0,0.5455,0.7,1.0,0.6345
755,rbl_bank_ltd_2023_2024,0.3719,1.0,0.3636,1.0,0.5,0.6339
756,power_mech_projects_ltd_2023_2024,0.3801,1.0,0.4545,0.7,1.0,0.6337
757,puravankara_ltd_2023_2024,0.3058,1.0,0.7273,0.5,1.0,0.6333
758,kp_energy_ltd_2023_2024,0.3787,1.0,0.4545,0.7,1.0,0.6333
759,igarashi_motors_india_ltd_2023_2024,0.293,1.0,0.6364,1.0,0.0,0.6323
760,bhagiradha_chemicals_industries_ltd_2023_2024,0.293,1.0,0.6364,1.0,0.0,0.6323
761,bharat_bijlee_ltd_2023_2024,0.2099,1.0,0.8182,0.5,1.0,0.632
762,heritage_foods_limited_2023_2024,0.3004,1.0,0.7273,0.7,0.5,0.6319
763,3i_infotech_ltd_2023_2024,0.3728,1.0,0.4545,0.7,1.0,0.6318
764,indian_metals_ferro_alloys_ltd_2023_2024,0.2082,1.0,0.8182,0.5,1.0,0.6316
765,transpek_industry_ltd_2023_2024,0.2883,1.0,0.6364,1.0,0.0,0.6312
766,kalyan_jewellers_india_ltd_2023_2024,0.3697,1.0,0.4545,0.7,1.0,0.6311
767,astra_microwave_products_ltd_2023_2024,0.2762,1.0,0.5455,0.7,1.0,0.6304
768,i_g_petrochemicals_ltd_2023_2024,0.2758,1.0,0.5455,0.7,1.0,0.6303
769,mankind_pharma_ltd_2023_2024,0.2742,1.0,0.5455,0.7,1.0,0.6299
770,narayana_hrudayalaya_ltd_2023_2024,0.2912,1.0,0.7273,0.5,1.0,0.6296
771,life_insurance_corporation_of_india_2023_2024,0.2631,1.0,0.4545,1.0,0.5,0.6294
772,surya_roshni_ltd_2023_2024,0.2807,1.0,0.6364,1.0,0.0,0.6293
773,basf_india_ltd_2023_2024,0.2867,1.0,0.7273,0.5,1.0,0.6285
774,kaveri_seed_company_ltd_2023_2024,0.2839,1.0,0.7273,0.5,1.0,0.6278
775,westlife_foodworld_ltd_2023_2024,0.3535,1.0,0.4545,0.7,1.0,0.627
776,rain_industries_ltd_2022_2023,0.2797,1.0,0.7273,0.5,1.0,0.6268
777,godawari_power_ispat_ltd_2023_2024,0.2794,1.0,0.7273,0.5,1.0,0.6267
778,equitas_small_finance_bank_ltd_2023_2024,0.3508,1.0,0.4545,0.7,1.0,0.6263
779,bajaj_consumer_care_ltd_2023_2024,0.276,1.0,0.7273,0.5,1.0,0.6258
780,skf_india_ltd_2023_2024,0.3573,1.0,0.5455,1.0,0.0,0.6257
781,motilal_oswal_financial_services_ltd_2023_2024,0.3463,1.0,0.4545,0.7,1.0,0.6252
782,campus_activewear_ltd_2023_2024,0.3456,1.0,0.4545,0.7,1.0,0.625
783,choice_international_ltd_2023_2024,0.3428,1.0,0.4545,0.7,1.0,0.6243
784,lemon_tree_hotels_ltd_2023_2024,0.3422,1.0,0.4545,0.7,1.0,0.6242
785,radiant_cash_management_services_ltd_2023_2024,0.3411,1.0,0.4545,0.7,1.0,0.6239
786,fsn_ecommerce_ventures_ltd_2023_2024,0.2654,1.0,0.7273,0.5,1.0,0.6232
787,city_union_bank_ltd_2023_2024,0.337,1.0,0.4545,0.7,1.0,0.6229
788,indian_hotels_coltd_2023_2024,0.2582,1.0,0.7273,0.5,1.0,0.6214
789,beml_ltd_2023_2024,0.2368,1.0,0.5455,0.7,1.0,0.6206
790,tv_today_network_ltd_2023_2024,0.3267,1.0,0.4545,0.7,1.0,0.6203
791,procter_gamble_hygiene_health_care_ltd_2022_2023,0.3262,1.0,0.4545,0.7,1.0,0.6202
792,gillette_india_ltd_2022_2023,0.3262,1.0,0.4545,0.7,1.0,0.6202
793,procter_gamble_health_ltd_2022_2023,0.3262,1.0,0.4545,0.7,1.0,0.6202
794,senco_gold_ltd_2023_2024,0.3262,1.0,0.4545,0.7,1.0,0.6202
795,goodyear_india_ltd_2023_2024,0.2673,1.0,0.9091,0.3,1.0,0.6191
796,oriental_hotels_ltd_2023_2024,0.2487,1.0,0.7273,0.5,1.0,0.619
797,andrew_yule_company_ltd_2023_2024,0.3545,1.0,0.8182,0.7,0.0,0.6182
798,united_spirits_ltd_2023_2024,0.3547,1.0,0.8182,0.7,0.0,0.6182
799,ideaforge_technology_ltd_2023_2024,0.2623,1.0,0.9091,0.3,1.0,0.6179
800,godrej_industries_ltd_2023_2024,0.2617,1.0,0.9091,0.7,0.0,0.6177
801,inox_wind_ltd_2023_2024,0.2412,1.0,0.7273,0.5,1.0,0.6171
802,primo_chemicals_ltd_2023_2024,0.3203,1.0,0.5455,1.0,0.0,0.6164
803,icici_securities_ltd_2023_2024,0.3102,1.0,0.4545,0.7,1.0,0.6162
804,pitti_engineering_ltd_2023_2024,0.2524,1.0,0.9091,0.3,1.0,0.6154
805,steel_strips_wheels_ltd_2023_2024,0.2341,1.0,0.7273,0.5,1.0,0.6153
806,hle_glascoat_ltd_2023_2024,0.3246,1.0,0.6364,0.5,1.0,0.6152
807,rallis_india_ltd_2023_2024,0.2263,1.0,0.7273,0.5,1.0,0.6134
808,apollo_micro_systems_ltd_2023_2024,0.3877,1.0,0.3636,0.7,1.0,0.6128
809,goldiam_international_ltd_2023_2024,0.2416,1.0,0.9091,0.3,1.0,0.6127
810,alicon_castalloy_limited_2023_2024,0.3142,1.0,0.6364,0.5,1.0,0.6126
811,axis bank ltd._brsr2023,0.2955,1.0,0.4545,0.7,1.0,0.6125
812,sbi_cards_and_payment_services_ltd_2023_2024,0.386,1.0,0.3636,0.7,1.0,0.6124
813,transport_corporation_of_india_ltd_2023_2024,0.3284,1.0,0.8182,0.7,0.0,0.6117
814,creditaccess_grameen_ltd_2023_2024,0.38,1.0,0.3636,0.7,1.0,0.6109
815,hdfc_bank_ltd_2023_2024,0.3069,1.0,0.6364,0.5,1.0,0.6108
816,prime_focus_ltd_2023_2024,0.2795,1.0,0.3636,0.8,1.0,0.6108
817,suven_life_sciences_ltd_2023_2024,0.3069,1.0,0.6364,0.5,1.0,0.6108
818,sunflag_iron_steel_coltd_2023_2024,0.2595,1.0,0.1818,1.0,1.0,0.6103
819,vindhya_telelinks_ltd_2023_2024,0.2313,1.0,0.9091,0.3,1.0,0.6101
820,kansai_nerolac_paints_ltd_2023_2024,0.286,1.0,0.4545,0.7,1.0,0.6101
821,safari_industries_india_ltd_2023_2024,0.2299,1.0,0.9091,0.3,1.0,0.6097
822,caplin_point_laboratories_ltd_2023_2024,0.2287,1.0,0.9091,0.3,1.0,0.6095
823,tinplate_company_of_india_ltd_2022_2023,0.3014,1.0,0.6364,0.7,0.5,0.6094
824,bhageria_industries_ltd_2023_2024,0.4091,1.0,0.7273,0.7,0.0,0.6091
825,irm_energy_ltd_2023_2024,0.2259,1.0,0.9091,0.3,1.0,0.6088
826,mps_ltd_2023_2024,0.2775,1.0,0.4545,0.7,1.0,0.608
827,schaeffler india limited_2022_2023,0.3134,1.0,0.8182,0.7,0.0,0.6079
828,redington_ltd_2023_2024,0.276,1.0,0.4545,0.7,1.0,0.6076
829,mrs_bectors_food_specialities_ltd_2023_2024,0.3114,1.0,0.8182,0.5,0.5,0.6074
830,sundaramclayton_ltd_2023_2024,0.311,1.0,0.8182,0.7,0.0,0.6073
831,anjani_portland_cement_ltd_2023_2024,0.2921,1.0,0.6364,0.5,1.0,0.6071
832,spandana_sphoorty_financial_ltd_2023_2024,0.3546,1.0,0.3636,0.7,1.0,0.6046
833,graphite_india_ltd_2023_2024,0.3909,1.0,0.7273,0.3,1.0,0.6045
834,union_bank_of_india_2023_2024,0.3517,1.0,0.3636,0.7,1.0,0.6038
835,gopal_snacks_ltd_2023_2024,0.2749,1.0,0.6364,0.5,1.0,0.6028
836,accelya solutions india limite_brsr2023,0.3462,1.0,0.3636,0.7,1.0,0.6025
837,accelya_solutions_india_ltd_2023_2024,0.3436,1.0,0.3636,0.7,1.0,0.6018
838,care_ratings_ltd_2023_2024,0.3613,1.0,0.5455,0.7,0.5,0.6017
839,grm_overseas_ltd_2023_2024,0.2694,1.0,0.6364,0.5,1.0,0.6014
840,ikio_lighting_ltd_2023_2024,0.2694,1.0,0.6364,0.5,1.0,0.6014
841,indiamart_intermesh_ltd_2023_2024,0.3417,1.0,0.3636,0.7,1.0,0.6013
842,camlin_fine_sciences_ltd_2023_2024,0.2681,1.0,0.6364,0.7,0.5,0.6011
843,infobeans_technologies_ltd_2023_2024,0.3368,1.0,0.3636,0.7,1.0,0.6001
844,hg_infra_engineering_ltd_2023_2024,0.2794,1.0,0.8182,0.7,0.0,0.5994
845,alembic_pharmaceuticals_ltd_2023_2024,0.2597,1.0,0.6364,0.5,1.0,0.599
846,rajnish_wellness_ltd_2023_2024,0.3481,1.0,0.5455,0.7,0.5,0.5984
847,orient_cement_ltd_2023_2024,0.251,1.0,0.6364,0.5,1.0,0.5969
848,rane_holdings_ltd_2023_2024,0.251,1.0,0.6364,0.5,1.0,0.5969
849,sbi_life_insurance_company_ltd_2023_2024,0.3211,1.0,0.3636,0.7,1.0,0.5962
850,ashiana_housing_ltd_2023_2024,0.3279,1.0,0.4545,1.0,0.0,0.5956
851,g_n_a_axles_ltd_2022_2023,0.2641,1.0,0.8182,0.3,1.0,0.5956
852,wpil_ltd_2023_2024,0.2636,1.0,0.8182,0.7,0.0,0.5955
853,vrl_logistics_ltd_2023_2024,0.3353,1.0,0.5455,0.5,1.0,0.5952
854,ethos_ltd_2023_2024,0.3073,1.0,0.2727,0.8,1.0,0.595
855,gmbreweries_ltd_2022_2023,0.3311,1.0,0.5455,0.7,0.5,0.5941
856,satin_creditcare_network_ltd_2023_2024,0.3301,1.0,0.5455,0.5,1.0,0.5939
857,inox_wind_energy_ltd_2023_2024,0.2548,1.0,0.8182,0.3,1.0,0.5932
858,aster_dm_healthcare_ltd_2023_2024,0.2547,1.0,0.8182,0.3,1.0,0.5932
859,sadhana_nitrochem_ltd_2023_2024,0.2517,1.0,0.8182,0.3,1.0,0.5925
860,bajaj_electricals_ltd_2023_2024,0.2515,1.0,0.8182,0.3,1.0,0.5924
861,sepc_ltd_2023_2024,0.305,1.0,0.3636,0.7,1.0,0.5922
862,pds_ltd_2023_2024,0.2503,1.0,0.8182,0.3,1.0,0.5921
863,max_healthcare_institute_ltd_2023_2024,0.2499,1.0,0.8182,0.3,1.0,0.592
864,bharat_wire_ropes_ltd_2023_2024,0.3177,1.0,0.5455,0.5,1.0,0.5908
865,kovai_medical_center_hospital_ltd_2023_2024,0.3177,1.0,0.5455,0.5,1.0,0.5908
866,amrutanjan_health_care_ltd_2023_2024,0.2985,1.0,0.3636,0.7,1.0,0.5905
867,archean_chemical_industries_ltd_2023_2024,0.3349,1.0,0.7273,0.7,0.0,0.5905
868,fiem_industries_ltd_2023_2024,0.173,0.7667,0.7273,1.0,0.0,0.5901
869,dcb_bank_limited_2023_2024,0.2943,1.0,0.3636,0.7,1.0,0.5895
870,dp_abhushan_ltd_2023_2024,0.2389,1.0,0.8182,0.3,1.0,0.5893
871,shalimar_paints_ltd_2023_2024,0.2389,1.0,0.8182,0.3,1.0,0.5893
872,poonawalla_fincorp_ltd_2023_2024,0.2914,1.0,0.3636,0.7,1.0,0.5888
873,emudhra_ltd_2023_2024,0.2815,1.0,0.2727,0.8,1.0,0.5886
874,jubilant_pharmova_ltd_2023_2024,0.2908,1.0,0.3636,0.7,1.0,0.5886
875,medicamen_biotech_ltd_2023_2024,0.3073,1.0,0.5455,0.5,1.0,0.5882
876,jindal_poly_films_ltd_2023_2024,0.2338,1.0,0.8182,0.3,1.0,0.588
877,esaf_small_finance_bank_ltd_2023_2024,0.3794,1.0,0.2727,0.7,1.0,0.588
878,krbl_ltd_2023_2024,0.233,1.0,0.8182,0.3,1.0,0.5878
879,drreddys_laboratories_ltd_2023_2024,0.286,1.0,0.3636,0.7,1.0,0.5874
880,zydus_lifesciences_ltd_2023_2024,0.3209,1.0,0.7273,0.7,0.0,0.587
881,sumitomo_chemical_india_ltd_2023_2024,0.2285,1.0,0.8182,0.5,0.5,0.5867
