Rank,Company,SS,AS,CCS,OES,RTS,TOS
1,ador_welding_ltd_2023_2024,0.3146,1.0,0.7778,1.0,1.0,0.7731
2,tata_motors_ltd_2023_2024,0.3019,1.0,0.7778,1.0,1.0,0.7699
3,the_phoenix_mills_ltd_2023_2024,0.3575,1.0,0.6667,1.0,1.0,0.756
4,mahindra_holidays_resorts_india_ltd_2023_2024,0.3546,1.0,0.6667,1.0,1.0,0.7553
5,mahindra_mahindra_financial_services_ltd_2023_2024,0.3478,1.0,0.6667,1.0,1.0,0.7536
6,indian_bank_2023_2024,0.2851,1.0,0.8889,0.8,1.0,0.7435
7,glaxosmithkline_pharmaceuticals_ltd_2023_2024,0.3023,1.0,0.6667,1.0,1.0,0.7423
8,nestle_india_ltd_2023_2024,0.2931,1.0,0.6667,1.0,1.0,0.74
9,prakash_industries_ltd_2023_2024,0.5139,1.0,0.4444,1.0,1.0,0.7396
10,360_one_wam_ltd_2023_2024,0.3979,1.0,0.5556,1.0,1.0,0.7384
11,supreme_petrochem_ltd_2023_2024,0.3899,1.0,0.5556,1.0,1.0,0.7364
12,hdfc_asset_management_company_ltd_2023_2024,0.2768,1.0,0.6667,1.0,1.0,0.7359
13,iifl_securities_ltd_2023_2024,0.2681,1.0,0.6667,1.0,1.0,0.7337
14,adani_ports_and_special_economic_zone_ltd_2023_2024,0.2683,1.0,0.6667,1.0,1.0,0.7337
15,sbfc_finance_ltd_2023_2024,0.353,1.0,0.5556,1.0,1.0,0.7271
16,mahindra_mahindra_ltd_2023_2024,0.353,1.0,0.5556,1.0,1.0,0.7271
17,jindal_saw_ltd_2023_2024,0.3487,1.0,0.5556,1.0,1.0,0.7261
18,itc_ltd_2023_2024,0.3455,1.0,0.5556,1.0,1.0,0.7253
19,kpit_technologies_ltd_2023_2024,0.3449,1.0,0.5556,1.0,1.0,0.7251
20,nuvama_wealth_management_ltd_2023_2024,0.3449,1.0,0.5556,1.0,1.0,0.7251
21,sterlite_technologies_ltd_2023_2024,0.3422,1.0,0.5556,1.0,1.0,0.7244
22,nrb_bearings_ltd_2023_2024,0.3422,1.0,0.5556,1.0,1.0,0.7244
23,adani_green_energy_ltd_2023_2024,0.3412,1.0,0.5556,1.0,1.0,0.7242
24,century_enka_ltd_2023_2024,0.3396,1.0,0.5556,1.0,1.0,0.7238
25,senco_gold_ltd_2023_2024,0.4437,1.0,0.4444,1.0,1.0,0.722
26,wonderla_holidays_ltd_2023_2024,0.3311,1.0,0.5556,1.0,1.0,0.7217
27,vedanta_limited_2023_2024,0.3234,1.0,0.5556,1.0,1.0,0.7197
28,computer_age_management_services_ltd_2023_2024,0.4326,1.0,0.4444,1.0,1.0,0.7193
29,rec_ltd_2023_2024,0.2956,1.0,0.7778,0.8,1.0,0.7183
30,polycab_india_ltd_2023_2024,0.2839,1.0,0.8889,0.7,1.0,0.7182
31,insecticides_india_ltd_2023_2024,0.3119,1.0,0.5556,1.0,1.0,0.7169
32,tata_power_coltd_2023_2024,0.311,1.0,0.5556,1.0,1.0,0.7166
33,fairchem_organics_ltd_2023_2024,0.2842,1.0,0.7778,1.0,0.5,0.7155
34,automotive_stampings_assemblies_ltd_2023_2024,0.417,1.0,0.4444,1.0,1.0,0.7154
35,rpsg_ventures_ltd_2023_2024,0.2924,1.0,0.5556,1.0,1.0,0.712
36,carborundum_universal_ltd_2023_2024,0.2842,1.0,0.5556,1.0,1.0,0.7099
37,oil_india_ltd_2023_2024,0.2827,1.0,0.5556,1.0,1.0,0.7096
38,thirumalai_chemicals_ltd_2023_2024,0.2815,1.0,0.5556,1.0,1.0,0.7093
39,ltimindtree_ltd_2023_2024,0.2796,1.0,0.5556,1.0,1.0,0.7088
40,onmobile_global_ltd_2023_2024,0.3884,1.0,0.4444,1.0,1.0,0.7082
41,godrej_consumer_products_ltd_2023_2024,0.3535,1.0,0.7778,0.7,1.0,0.7078
42,oil_and_natural_gas_corporation_ltd_2023_2024,0.2731,1.0,0.5556,1.0,1.0,0.7072
43,dp_abhushan_ltd_2023_2024,0.3481,1.0,0.7778,0.7,1.0,0.7065
44,nazara_technologies_ltd_2023_2024,0.3801,1.0,0.4444,1.0,1.0,0.7061
45,firstsource_solutions_ltd_2023_2024,0.3517,1.0,0.6667,1.0,0.5,0.7046
46,tide_water_oil_india_ltd_2023_2024,0.3693,1.0,0.4444,1.0,1.0,0.7034
47,south_indian_bank_ltd_2023_2024,0.2546,1.0,0.5556,1.0,1.0,0.7025
48,patel_engineering_ltd_2023_2024,0.3426,1.0,0.6667,0.8,1.0,0.7023
49,genus_power_infrastructures_ltd_2023_2024,0.2534,1.0,0.5556,1.0,1.0,0.7022
50,gujarat_alkalies_chemicals_ltd_2023_2024,0.2515,1.0,0.5556,1.0,1.0,0.7018
51,lumax_industries_ltd_2023_2024,0.3607,1.0,0.4444,1.0,1.0,0.7013
52,gloster_ltd_2023_2024,0.3607,1.0,0.4444,1.0,1.0,0.7013
53,sharda_motor_industries_ltd_2023_2024,0.3607,1.0,0.4444,1.0,1.0,0.7013
54,jai_corp_ltd_2023_2024,0.3588,1.0,0.4444,1.0,1.0,0.7008
55,kennametal india ltd._brsr2023,0.3559,1.0,0.4444,1.0,1.0,0.7001
56,onward_technologies_ltd_2023_2024,0.3548,1.0,0.4444,1.0,1.0,0.6998
57,steel_authority_of_india_ltd_2023_2024,0.3546,1.0,0.4444,1.0,1.0,0.6998
58,tega_industries_ltd_2023_2024,0.3254,1.0,0.6667,1.0,0.5,0.698
59,adani_enterprises_ltd_2023_2024,0.2351,1.0,0.5556,1.0,1.0,0.6977
60,mangalore_refinery_petrochemicals_ltd_2023_2024,0.346,1.0,0.4444,1.0,1.0,0.6976
61,gujarat_state_petronet_ltd_2023_2024,0.3396,1.0,0.4444,1.0,1.0,0.696
62,shriram_finance_ltd_2023_2024,0.4452,1.0,0.3333,1.0,1.0,0.6946
63,symphony_limited_2023_2024,0.3338,1.0,0.4444,1.0,1.0,0.6946
64,paramount_communications_ltd_2023_2024,0.3088,1.0,0.6667,0.8,1.0,0.6939
65,geojit_financial_services_ltd_2023_2024,0.3299,1.0,0.4444,1.0,1.0,0.6936
66,maruti_suzuki_india_ltd_2023_2024,0.33,1.0,0.4444,1.0,1.0,0.6936
67,jkumar_infraprojects_ltd_2023_2024,0.3285,1.0,0.4444,1.0,1.0,0.6932
68,websol_energy_system_ltd_2023_2024,0.3057,1.0,0.6667,0.8,1.0,0.6931
69,apollo_micro_systems_ltd_2023_2024,0.4326,1.0,0.3333,1.0,1.0,0.6915
70,titan_company_limited_2023_2024,0.4275,1.0,0.3333,1.0,1.0,0.6902
71,rain_industries_ltd_2022_2023,0.31,1.0,0.4444,1.0,1.0,0.6886
72,capacite_infraprojects_ltd_2023_2024,0.417,1.0,0.3333,1.0,1.0,0.6876
73,mukand_ltd_2023_2024,0.4125,1.0,0.3333,1.0,1.0,0.6865
74,bharat_petroleum_corporation_ltd_2023_2024,0.2991,1.0,0.4444,1.0,1.0,0.6859
75,share_india_securities_ltd_2023_2024,0.4094,1.0,0.3333,1.0,1.0,0.6857
76,tata_elxsi_ltd_2023_2024,0.3736,1.0,0.6667,0.7,1.0,0.6851
77,indian_oil_corporation_ltd_2023_2024,0.4066,1.0,0.3333,1.0,1.0,0.685
78,tech_mahindra_ltd_2023_2024,0.3789,1.0,0.5556,1.0,0.5,0.6836
79,jai_balaji_industries_ltd_2023_2024,0.3979,1.0,0.3333,1.0,1.0,0.6828
80,railtel_corporation_of_india_ltd_2022_2023,0.397,1.0,0.3333,1.0,1.0,0.6826
81,minda_corporation_ltd_2023_2024,0.397,1.0,0.3333,1.0,1.0,0.6826
82,r_systems_international_limited_2022_2023,0.2606,1.0,0.6667,0.8,1.0,0.6818
83,suzlon_energy_ltd_2023_2024,0.3785,1.0,0.3333,1.0,1.0,0.678
84,foseco_india_ltd_2022_2023,0.4665,1.0,0.4444,1.0,0.5,0.6777
85,juniper_hotels_ltd_2023_2024,0.3376,1.0,0.6667,0.7,1.0,0.6761
86,ajanta_pharma_ltd_2023_2024,0.36,1.0,0.3333,1.0,1.0,0.6733
87,canara_bank_2023_2024,0.3546,1.0,0.3333,1.0,1.0,0.672
88,federal_bank_ltd_2023_2024,0.3262,1.0,0.5556,1.0,0.5,0.6704
89,lupin_ltd_2023_2024,0.3397,1.0,0.3333,1.0,1.0,0.6683
90,healthcare_global_enterprises_ltd_2023_2024,0.4226,1.0,0.4444,1.0,0.5,0.6667
91,music_broadcast_ltd_2023_2024,0.4208,1.0,0.4444,0.8,1.0,0.6663
92,icici_lombard_general_insurance_company_ltd_2023_2024,0.2931,1.0,0.6667,0.7,1.0,0.665
93,jbchemicals_pharmaceuticals_ltd_2023_2024,0.3027,1.0,0.5556,0.8,1.0,0.6646
94,balu_forge_industries_ltd_2023_2024,0.3018,1.0,0.5556,1.0,0.5,0.6643
95,zaggle_prepaid_ocean_services_ltd_2023_2024,0.4343,1.0,0.2222,1.0,1.0,0.6641
96,teamlease_services_ltd_2023_2024,0.2885,1.0,0.5556,0.8,1.0,0.661
97,housing_development_finance_corpltd_2021_2022,0.2885,1.0,0.5556,0.8,1.0,0.661
98,greaves_cotton_ltd_2023_2024,0.397,1.0,0.4444,1.0,0.5,0.6604
99,piramal_enterprises_ltd_2023_2024,0.3076,1.0,0.3333,1.0,1.0,0.6602
100,sudarshan_chemical_industries_ltd_2023_2024,0.2776,1.0,0.5556,0.8,1.0,0.6583
101,ashok_leyland_ltd_2023_2024,0.2768,1.0,0.5556,0.8,1.0,0.6581
102,kalpataru_projects_international_ltd_2023_2024,0.3877,1.0,0.4444,1.0,0.5,0.658
103,d_b_realty_ltd_2022_2023,0.3869,1.0,0.4444,1.0,0.5,0.6578
104,racl_geartech_ltd_2022_2023,0.3869,1.0,0.4444,1.0,0.5,0.6578
105,care_ratings_ltd_2023_2024,0.3858,1.0,0.4444,0.8,1.0,0.6575
106,multi_commodity_exchange_of_india_ltd_2023_2024,0.2958,1.0,0.3333,1.0,1.0,0.6573
107,salasar_techno_engineering_ltd_2023_2024,0.2716,1.0,0.5556,0.8,1.0,0.6568
108,valor_estate_ltd_2023_2024,0.3801,1.0,0.4444,1.0,0.5,0.6561
109,indoco_remedies_ltd_2023_2024,0.38,1.0,0.4444,0.8,1.0,0.6561
110,cosmo_first_ltd_2023_2024,0.3545,1.0,0.6667,1.0,0.0,0.6553
111,iifl_finance_ltd_2023_2024,0.3505,1.0,0.6667,1.0,0.0,0.6543
112,sadhana_nitrochem_ltd_2023_2024,0.2606,1.0,0.5556,1.0,0.5,0.654
113,pi_industries_ltd_2023_2024,0.3588,1.0,0.5556,0.7,1.0,0.6536
114,kuantum_papers_ltd_2023_2024,0.3693,1.0,0.4444,1.0,0.5,0.6534
115,surya_roshni_ltd_2023_2024,0.2558,1.0,0.5556,0.8,1.0,0.6528
116,heranba_industries_ltd_2023_2024,0.2547,1.0,0.5556,0.8,1.0,0.6526
117,chambal_fertilisers_chemicals_ltd_2023_2024,0.3411,1.0,0.6667,0.8,0.5,0.652
118,mahindra_cie_automotive_limited_2021_2022,0.2747,1.0,0.3333,1.0,1.0,0.652
119,redtape_ltd_2023_2024,0.346,1.0,0.5556,0.7,1.0,0.6504
120,endurance_technologies_ltd_2023_2024,0.3411,1.0,0.5556,0.7,1.0,0.6492
121,arihant_capital_markets_ltd_2023_2024,0.2404,1.0,0.5556,0.8,1.0,0.649
122,mphasis_ltd_2023_2024,0.3185,1.0,0.6667,1.0,0.0,0.6463
123,dynamatic_technologies_ltd_2023_2024,0.2254,1.0,0.5556,0.8,1.0,0.6452
124,keystone_realtors_ltd_2023_2024,0.3202,1.0,0.5556,0.7,1.0,0.644
125,asian_star_coltd_2023_2024,0.3316,1.0,0.4444,0.8,1.0,0.644
126,diamond_power_infrastructure_limited_2023_2024,0.3088,1.0,0.6667,1.0,0.0,0.6439
127,gujarat_narmada_valley_fertilizers_chemicals_ltd_2023_2024,0.353,1.0,0.2222,1.0,1.0,0.6438
128,angel_one_ltd_2023_2024,0.3304,1.0,0.4444,1.0,0.5,0.6437
129,jm_financial_ltd_2023_2024,0.3174,1.0,0.5556,0.7,1.0,0.6432
130,pnb_gilts_ltd_2023_2024,0.3481,1.0,0.2222,1.0,1.0,0.6426
131,hitech_pipes_ltd_2023_2024,0.3022,1.0,0.6667,1.0,0.0,0.6422
132,ashiana_housing_ltd_2023_2024,0.4125,1.0,0.5556,1.0,0.0,0.642
133,epigral_ltd_2023_2024,0.3074,1.0,0.5556,0.7,1.0,0.6408
134,global_health_ltd_2023_2024,0.3069,1.0,0.5556,0.7,1.0,0.6406
135,wardwizard_innovations_mobility_ltd_2023_2024,0.3316,1.0,0.2222,1.0,1.0,0.6384
136,nbcc_india_ltd_2023_2024,0.3088,1.0,0.4444,0.8,1.0,0.6383
137,thermax_ltd_2023_2024,0.3088,1.0,0.4444,0.8,1.0,0.6383
138,stove_kraft_ltd_2023_2024,0.3088,1.0,0.4444,0.8,1.0,0.6383
139,mahindra_lifespace_developers_ltd_2023_2024,0.417,1.0,0.3333,1.0,0.5,0.6376
140,abbott_india_ltd_2023_2024,0.293,1.0,0.5556,0.7,1.0,0.6371
141,grp_ltd_2023_2024,0.4024,1.0,0.4444,0.7,1.0,0.6367
142,star_health_and_allied_insurance_company_ltd_2023_2024,0.3883,1.0,0.5556,1.0,0.0,0.636
143,rossari_biotech_ltd_2023_2024,0.2972,1.0,0.4444,0.8,1.0,0.6354
144,fivestar_business_finance_ltd_2023_2024,0.2714,1.0,0.6667,0.8,0.5,0.6345
145,techno_electric_engineering_company_ltd_2023_2024,0.2918,1.0,0.4444,1.0,0.5,0.6341
146,jaiprakash_power_ventures_limited_2023_2024,0.3128,1.0,0.2222,1.0,1.0,0.6337
147,insolation_energy_ltd_2023_2024,0.3119,1.0,0.2222,1.0,1.0,0.6335
148,varroc_engineering_ltd_2023_2024,0.3854,1.0,0.4444,0.7,1.0,0.6325
149,motilal_oswal_financial_services_ltd_2023_2024,0.2595,1.0,0.6667,1.0,0.0,0.6315
150,nalwa_sons_investments_ltd_2022_2023,0.1949,0.7667,0.6667,1.0,0.5,0.6304
151,swan_energy_ltd_2023_2024,0.2714,1.0,0.4444,0.8,1.0,0.629
152,punjab_national_bank_2023_2024,0.3546,1.0,0.5556,1.0,0.0,0.6275
153,muthoot_finance_ltd_2023_2024,0.3638,1.0,0.4444,0.7,1.0,0.6271
154,havells_india_ltd_2022_2023,0.397,1.0,0.1111,1.0,1.0,0.627
155,mrs_bectors_food_specialities_ltd_2023_2024,0.3521,1.0,0.5556,0.8,0.5,0.6269
156,jsw_holdings_limited_2023_2024,0.18,0.7667,0.6667,1.0,0.5,0.6267
157,gufic_biosciences_ltd_2023_2024,0.3693,1.0,0.3333,1.0,0.5,0.6257
158,cesc_ltd_2023_2024,0.3566,1.0,0.4444,0.7,1.0,0.6253
159,grm_overseas_ltd_2023_2024,0.3323,1.0,0.6667,0.5,1.0,0.6248
160,eureka_forbes_ltd_2023_2024,0.353,1.0,0.4444,0.7,1.0,0.6244
161,pnb_housing_finance_ltd_2023_2024,0.3641,1.0,0.3333,0.8,1.0,0.6244
162,kmc_speciality_hospitals_india_ltd_2023_2024,0.3622,1.0,0.3333,0.8,1.0,0.6239
163,coromandel_international_ltd_2023_2024,0.3622,1.0,0.3333,1.0,0.5,0.6239
164,adani_energy_solutions_ltd_2023_2024,0.3505,1.0,0.4444,0.7,1.0,0.6237
165,zydus_wellness_ltd_2023_2024,0.3481,1.0,0.4444,0.7,1.0,0.6231
166,gail_india_ltd_2023_2024,0.3481,1.0,0.4444,0.7,1.0,0.6231
167,rama_steel_tubes_ltd_2023_2024,0.2437,1.0,0.4444,1.0,0.5,0.622
168,timex_group_india_ltd_2023_2024,0.3509,1.0,0.3333,0.8,1.0,0.6211
169,thyrocare_technologies_ltd_2023_2024,0.3509,1.0,0.3333,0.8,1.0,0.6211
170,natco_pharma_ltd_2023_2024,0.2162,1.0,0.6667,0.8,0.5,0.6207
171,the new india assurance compan_brsr2023,0.3156,1.0,0.6667,0.5,1.0,0.6206
172,fine_organic_industries_ltd_2023_2024,0.2368,1.0,0.4444,0.8,1.0,0.6203
173,amber_enterprises_india_ltd_2023_2024,0.3232,1.0,0.5556,1.0,0.0,0.6197
174,automotive_axles_ltd_2023_2024,0.4452,1.0,0.3333,0.7,1.0,0.6196
175,himadri_speciality_chemical_ltd_2023_2024,0.3316,1.0,0.4444,0.7,1.0,0.619
176,primo_chemicals_ltd_2023_2024,0.3421,1.0,0.3333,1.0,0.5,0.6188
177,everest_industries_ltd_2023_2024,0.3301,1.0,0.4444,0.7,1.0,0.6186
178,gocl_corporation_ltd_2023_2024,0.228,1.0,0.4444,0.8,1.0,0.6181
179,dish_tv_india_ltd_2023_2024,0.228,1.0,0.4444,0.8,1.0,0.6181
180,punjab_chemicals_and_crop_protection_ltd_2023_2024,0.36,1.0,0.1111,1.0,1.0,0.6178
181,dlf_ltd_2023_2024,0.3154,1.0,0.5556,1.0,0.0,0.6177
182,apar_industries_ltd_2023_2024,0.3147,1.0,0.5556,1.0,0.0,0.6176
183,carysil_ltd_2023_2024,0.2206,1.0,0.4444,1.0,0.5,0.6163
184,jsw_energy_ltd_2023_2024,0.3316,1.0,0.3333,1.0,0.5,0.6162
185,zee_media_corporation_limited_2023_2024,0.2189,1.0,0.4444,0.8,1.0,0.6158
186,praj_industries_ltd_2023_2024,0.33,1.0,0.3333,1.0,0.5,0.6158
187,hindustan_zinc_ltd_2023_2024,0.307,1.0,0.5556,1.0,0.0,0.6156
188,indian_railway_finance_corporation_ltd_2023_2024,0.3057,1.0,0.5556,1.0,0.0,0.6153
189,tata_communications_ltd_2023_2024,0.3147,1.0,0.4444,0.7,1.0,0.6148
190,astrazeneca_pharma_india_ltd_2023_2024,0.3149,1.0,0.4444,0.7,1.0,0.6148
191,3m_india_ltd_2023_2024,0.4256,1.0,0.3333,0.7,1.0,0.6147
192,brigade_enterprises_ltd_2023_2024,0.3003,1.0,0.5556,1.0,0.0,0.614
193,state_bank_of_india_2023_2024,0.3223,1.0,0.3333,1.0,0.5,0.6139
194,can_fin_homes_ltd_2023_2024,0.2882,1.0,0.6667,0.5,1.0,0.6137
195,mastek_ltd_2023_2024,0.4088,1.0,0.4444,1.0,0.0,0.6133
196,trident_ltd_2023_2024,0.3066,1.0,0.4444,0.7,1.0,0.6128
197,tata_steel_ltd_2023_2024,0.2955,1.0,0.5556,1.0,0.0,0.6128
198,godrej_industries_ltd_2023_2024,0.294,1.0,0.5556,1.0,0.0,0.6124
199,hikal_ltd_2023_2024,0.2918,1.0,0.5556,1.0,0.0,0.6118
200,bls_international_services_ltd_2023_2024,0.3057,1.0,0.3333,0.8,1.0,0.6097
201,alkem_laboratories_ltd_2023_2024,0.3038,1.0,0.3333,0.8,1.0,0.6093
202,finolex_cables_ltd_2023_2024,0.2885,1.0,0.4444,0.7,1.0,0.6082
203,praxis_home_retail_ltd_2021_2022,0.2958,1.0,0.3333,0.8,1.0,0.6073
204,va_tech_wabag_ltd_2023_2024,0.2731,1.0,0.5556,1.0,0.0,0.6072
205,iol_chemicals_pharmaceuticals_ltd_2023_2024,0.2951,0.6667,0.3333,1.0,1.0,0.6071
206,cie_automotive_india_ltd_2022_2023,0.2921,1.0,0.3333,0.8,1.0,0.6064
207,infobeans_technologies_ltd_2023_2024,0.3697,1.0,0.5556,0.7,0.5,0.6063
208,orient_electric_ltd_2023_2024,0.1803,1.0,0.4444,0.8,1.0,0.6062
209,jagsonpal_pharmaceuticals_ltd_2023_2024,0.38,1.0,0.4444,1.0,0.0,0.6061
210,exicom_telesystems_ltd_2023_2024,0.18,0.6667,0.4444,1.0,1.0,0.6061
211,huhtamaki_india_ltd_2022_2023,0.2874,1.0,0.3333,0.8,1.0,0.6052
212,gujarat_gas_ltd_2023_2024,0.2874,1.0,0.3333,0.8,1.0,0.6052
213,national_aluminium_coltd_2023_2024,0.2844,1.0,0.3333,0.8,1.0,0.6044
214,marico_ltd_2023_2024,0.3606,1.0,0.5556,0.5,1.0,0.604
215,ccl_products_india_ltd_2023_2024,0.3909,1.0,0.2222,0.8,1.0,0.6033
216,wendt_india_ltd_2023_2024,0.2569,0.6667,0.5556,1.0,0.5,0.6031
217,religare_enterprises_ltd_2022_2023,0.1669,1.0,0.4444,0.8,1.0,0.6028
218,gandhar_oil_refinery_india_ltd_2023_2024,0.3869,1.0,0.2222,1.0,0.5,0.6023
219,icra_ltd_2023_2024,0.3622,1.0,0.4444,0.8,0.5,0.6017
220,prism_johnson_ltd_2023_2024,0.3509,1.0,0.5556,0.5,1.0,0.6016
221,restaurant_brands_asia_ltd_2023_2024,0.2508,1.0,0.5556,1.0,0.0,0.6016
222,sandur_manganese_iron_ores_ltd_2023_2024,0.3607,1.0,0.4444,1.0,0.0,0.6013
223,tata_chemicals_ltd_2023_2024,0.3785,1.0,0.2222,1.0,0.5,0.6002
224,manappuram_finance_ltd_2023_2024,0.354,1.0,0.4444,1.0,0.0,0.5996
225,mahanagar_gas_ltd_2023_2024,0.2422,1.0,0.5556,1.0,0.0,0.5994
226,sona_blw_precision_forgings_ltd_2023_2024,0.3287,1.0,0.6667,0.8,0.0,0.5988
227,bank_of_baroda_2023_2024,0.2504,1.0,0.4444,0.7,1.0,0.5987
228,man_industries_india_ltd_2023_2024,0.2162,0.6667,0.7778,1.0,0.0,0.5985
229,rategain_travel_technologies_ltd_2023_2024,0.36,1.0,0.3333,0.7,1.0,0.5983
230,sms_pharmaceuticals_ltd_2023_2024,0.3692,1.0,0.2222,1.0,0.5,0.5978
231,greenpanel_industries_ltd_2023_2024,0.2206,1.0,0.6667,0.7,0.5,0.5968
232,capital_india_finance_ltd_2023_2024,0.2515,1.0,0.3333,1.0,0.5,0.5962
233,tajgvk_hotels_resorts_ltd_2023_2024,0.3284,1.0,0.5556,0.7,0.5,0.596
234,adani_power_ltd_2023_2024,0.2276,0.6667,0.5556,1.0,0.5,0.5958
235,puravankara_ltd_2023_2024,0.3265,1.0,0.5556,0.7,0.5,0.5955
236,jyoti_resins_adhesives_ltd_2023_2024,0.3481,1.0,0.3333,0.7,1.0,0.5954
237,tata_consumer_products_ltd_2023_2024,0.3481,1.0,0.3333,0.7,1.0,0.5954
238,psp_projects_ltd_2023_2024,0.3367,1.0,0.4444,1.0,0.0,0.5953
239,jagran_prakashan_ltd_2023_2024,0.3338,1.0,0.4444,1.0,0.0,0.5946
240,finolex_industries_ltd_2023_2024,0.3316,1.0,0.4444,1.0,0.0,0.594
241,ultratech_cement_ltd_2023_2024,0.3527,1.0,0.2222,0.8,1.0,0.5937
242,larsen_toubro_ltd_2023_2024,0.3301,1.0,0.4444,1.0,0.0,0.5936
243,ghcl_ltd_2023_2024,0.3156,1.0,0.5556,0.5,1.0,0.5928
244,lumax_auto_technologies_ltd_2023_2024,0.3367,1.0,0.3333,0.7,1.0,0.5925
245,meghmani_finechem_ltd_2022_2023,0.3367,1.0,0.3333,0.7,1.0,0.5925
246,shree_cement_ltd_2023_2024,0.3231,1.0,0.4444,0.8,0.5,0.5919
247,eki_energy_services_ltd_2023_2024,0.2076,1.0,0.5556,1.0,0.0,0.5908
248,den_networks_ltd_2023_2024,0.3411,1.0,0.2222,0.8,1.0,0.5908
249,sangam_india_ltd_2023_2024,0.3262,1.0,0.3333,0.7,1.0,0.5899
250,balmer_lawrie_coltd_2023_2024,0.2012,0.6667,0.5556,1.0,0.5,0.5892
251,torrent_pharmaceuticals_ltd_2023_2024,0.3336,1.0,0.2222,0.8,1.0,0.589
252,precision_camshafts_ltd_2023_2024,0.1984,0.6667,0.5556,1.0,0.5,0.5885
253,gokul_agro_resources_ltd_2023_2024,0.2189,1.0,0.3333,0.8,1.0,0.5881
254,avenue_supermarts_ltd_2023_2024,0.1966,1.0,0.5556,1.0,0.0,0.588
255,allsec_technologies_ltd_2023_2024,0.2171,0.6667,0.3333,1.0,1.0,0.5876
256,vinati_organics_ltd_2022_2023,0.2171,0.6667,0.3333,1.0,1.0,0.5876
257,dabur_india_ltd_2023_2024,0.3024,1.0,0.4444,1.0,0.0,0.5867
258,koltepatil_developers_ltd_2023_2024,0.3023,1.0,0.4444,1.0,0.0,0.5867
259,gabriel_india_ltd_2023_2024,0.2874,1.0,0.5556,0.5,1.0,0.5857
260,electrosteel_castings_ltd_2023_2024,0.2824,1.0,0.5556,0.7,0.5,0.5845
261,ce_info_systems_ltd_2023_2024,0.2912,1.0,0.4444,1.0,0.0,0.5839
262,rswm_ltd_2023_2024,0.3114,1.0,0.2222,1.0,0.5,0.5834
263,indigo_paints_ltd_2023_2024,0.1989,1.0,0.3333,0.8,1.0,0.5831
264,jk_paper_ltd_2023_2024,0.3083,1.0,0.2222,1.0,0.5,0.5826
265,heritage_foods_limited_2023_2024,0.3979,1.0,0.2222,0.7,1.0,0.58
266,hma_agro_industries_ltd_2023_2024,0.2705,1.0,0.4444,1.0,0.0,0.5787
267,hil_ltd_2023_2024,0.2558,1.0,0.5556,0.5,1.0,0.5778
268,mps_ltd_2023_2024,0.3869,1.0,0.2222,0.7,1.0,0.5773
269,visaka_industries_ltd_2023_2024,0.3854,1.0,0.2222,0.7,1.0,0.5769
270,kei_industries_ltd_2023_2024,0.36,1.0,0.4444,0.7,0.5,0.5761
271,garden_reach_shipbuilders_engineers_ltd_2023_2024,0.2595,1.0,0.4444,1.0,0.0,0.576
272,punjab_sind_bank_2023_2024,0.2815,1.0,0.2222,1.0,0.5,0.5759
273,vmart_retail_ltd_2023_2024,0.2587,1.0,0.4444,1.0,0.0,0.5758
274,pcbl_ltd_2023_2024,0.2457,1.0,0.5556,0.5,1.0,0.5753
275,optiemus_infracom_ltd_2023_2024,0.2791,1.0,0.2222,0.8,1.0,0.5753
276,asahi_india_glass_ltd_2023_2024,0.3318,1.0,0.6667,0.7,0.0,0.5746
277,infosys_ltd_2022_2023,0.2762,1.0,0.2222,0.8,1.0,0.5746
278,amrutanjan_health_care_ltd_2023_2024,0.2515,1.0,0.4444,1.0,0.0,0.574
279,equitas_small_finance_bank_ltd_2023_2024,0.3505,1.0,0.4444,0.7,0.5,0.5737
280,spandana_sphoorty_financial_ltd_2023_2024,0.3706,1.0,0.2222,0.7,1.0,0.5732
281,i_g_petrochemicals_ltd_2023_2024,0.3449,1.0,0.4444,0.7,0.5,0.5723
282,rashtriya_chemicals_fertilizers_ltd_2023_2024,0.353,1.0,0.3333,1.0,0.0,0.5716
283,bank_of_india_2023_2024,0.2404,1.0,0.4444,0.8,0.5,0.5712
284,hindustan_aeronautics_ltd_2023_2024,0.2606,1.0,0.2222,1.0,0.5,0.5707
285,gic_housing_finance_ltd_2023_2024,0.2135,1.0,0.6667,0.8,0.0,0.57
286,life_insurance_corporation_of_india_2023_2024,0.3449,1.0,0.3333,1.0,0.0,0.5696
287,bharat_forge_ltd_2023_2024,0.3546,1.0,0.2222,0.7,1.0,0.5692
288,inox_green_energy_services_ltd_2023_2024,0.3316,1.0,0.4444,0.5,1.0,0.569
289,ceat_ltd_2023_2024,0.2534,1.0,0.2222,0.8,1.0,0.5689
290,usha_martin_ltd_2023_2024,0.3287,1.0,0.4444,0.5,1.0,0.5683
291,max_financial_services_ltd_2023_2024,0.2254,1.0,0.4444,1.0,0.0,0.5675
292,grasim_industries_ltd_2023_2024,0.3014,1.0,0.6667,0.7,0.0,0.567
293,au_small_finance_bank_ltd_2023_2024,0.2437,1.0,0.2222,0.8,1.0,0.5665
294,hindustan_petroleum_corporation_ltd_2023_2024,0.3304,1.0,0.3333,1.0,0.0,0.5659
295,shoppers_stop_ltd_2023_2024,0.2171,1.0,0.4444,0.8,0.5,0.5654
